171,448,883
461,465,918
175,478,-1
174,464,477
177,304,922
32,176,482
303,561,921
34,181,489
181,491,-1
37,179,180
184,495,496
186,188,-1
182,185,186
41,184,-1
183,184,187
186,191,495
183,189,-1
1,188,190
189,191,436
187,190,501
33,193,198
29,192,194
42,193,195
194,196,197
195,201,513
43,195,198
192,197,-1
43,201,205
201,202,510
196,199,200
53,200,204
3,204,-1
202,203,205
199,204,-1
209,607,636
15,211,637
209,212,519
206,208,211
211,379,516
207,209,210
208,213,605
212,214,790
213,520,785
216,596,706
215,518,787
310,522,585
45,219,-1
50,218,524
99,221,-1
220,222,693
54,221,-1
13,225,-1
225,343,-1
91,223,224
54,228,-1
55,229,230
226,229,895
227,228,-1
95,227,231
230,414,895
409,535,-1
526,535,536
236,421,531
236,527,536
234,235,237
236,238,424
56,237,534
243,249,-1
542,543,571
58,242,755
241,243,-1
239,242,542
245,269,298
244,246,281
70,245,247
246,290,297
249,271,-1
239,248,573
252,255,748
252,751,-1
6,250,251
264,537,930
264,938,940
8,250,256
255,537,940
258,295,296
73,257,539
147,261,547
408,746,763
259,408,412
555,932,933
264,265,932
253,254,263
263,538,555
62,270,-1
268,574,575
62,267,269
244,268,283
266,271,-1
248,270,574
35,36,275
36,274,492
71,273,276
68,272,277
274,277,288
275,276,734
11,279,282
64,278,280
71,279,281
245,280,282
278,281,283
61,269,282
69,285,557
75,284,301
287,293,294
286,288,732
276,287,289
70,288,292
247,291,292
72,290,609
289,290,293
286,292,613
286,486,569
257,543,572
72,257,297
247,296,298
244,297,575
74,782,792
301,306,562
285,300,579
76,305,307
178,304,306
176,303,305
77,302,304
300,303,307
302,306,577
310,315,316
50,311,314
217,308,311
309,310,523
315,588,590
78,314,591
309,313,315
308,312,314
308,582,589
318,320,812
75,317,319
69,318,598
317,322,601
75,322,581
320,321,323
322,324,604
323,580,788
80,326,328
85,325,611
73,328,610
325,327,541
330,335,401
329,332,403
332,334,532
158,330,331
161,334,553
331,333,335
329,334,336
335,552,696
113,339,615
86,339,822
89,337,338
88,341,618
12,340,567
343,344,-1
224,342,346
56,342,345
344,423,424
148,343,423
348,357,373
347,442,624
443,629,677
16,628,678
16,352,635
351,627,836
455,639,728
357,453,674
356,454,638
355,357,441
347,354,356
366,834,853
136,360,648
135,137,359
105,362,867
135,361,646
366,368,632
93,365,369
364,366,645
358,363,365
368,630,649
363,367,369
364,368,654
18,658,662
642,670,871
643,665,667
347,375,672
375,835,854
373,374,625
444,679,689
171,445,688
15,379,676
210,378,683
885,898,965
17,96,382
100,381,383
102,109,382
96,97,385
109,110,384
388,891,892
107,690,691
137,138,386
122,392,394
121,391,393
120,390,392
125,389,391
131,390,394
132,389,393
122,396,397
125,395,830
395,631,650
130,399,694
24,398,400
399,401,406
329,400,697
143,405,407
330,404,406
159,403,405
142,402,404
400,403,407
139,402,406
260,261,528
232,411,528
147,412,-1
409,412,-1
261,410,411
414,418,892
231,413,415
151,414,416
150,415,417
22,416,418
138,413,417
160,420,422
155,419,423
234,422,424
157,419,421
345,346,420
237,345,421
165,426,702
425,427,737
426,428,432
164,427,700
164,905,-1
164,434,-1
1,433,435
427,434,435
431,434,-1
430,432,433
431,432,436
190,435,738
438,684,969
166,437,704
169,709,900
441,445,641
356,440,442
348,441,443
349,442,444
376,443,445
377,440,444
886,898,899
170,713,899
172,711,847
450,451,467
449,457,880
449,912,972
453,457,664
354,452,454
355,453,455
353,454,456
455,457,973
450,452,456
101,459,916
18,458,462
461,471,660
173,460,463
459,463,659
461,462,917
175,465,731
173,464,476
467,474,880
449,466,913
469,471,668
468,470,876
469,474,475
460,468,475
473,480,913
472,474,477
466,470,473
470,471,476
465,475,477
175,473,476
174,480,-1
480,911,-1
472,478,479
482,483,923
177,481,508
67,481,484
65,483,507
487,560,919
294,487,733
485,486,772
491,493,-1
36,179,490
489,491,492
180,488,490
64,273,490
64,488,494
11,493,-1
182,187,504
182,497,811
41,496,498
497,499,500
498,807,811
39,498,799
191,504,736
44,503,741
502,504,810
495,501,503
31,508,512
42,507,513
484,506,508
482,505,507
51,510,511
200,509,514
509,512,586
505,511,514
196,506,514
510,512,513
516,517,682
210,515,519
515,518,707
216,517,520
208,516,520
214,518,519
5,522,-1
217,521,525
311,524,525
219,523,-1
522,523,-1
233,527,529
235,526,742
408,409,529
526,528,745
157,531,532
234,530,743
331,530,533
161,532,744
238,536,-1
232,233,-1
233,235,534
253,256,749
265,540,938
258,541,939
81,538,541
328,539,540
240,243,544
240,295,936
542,755,937
546,754,929
9,545,547
259,546,758
549,551,698
116,548,616
551,617,764
548,550,552
336,551,553
333,552,767
81,556,826
262,265,556
554,555,819
284,559,562
559,560,771
557,558,564
485,558,561
178,560,562
300,557,561
69,564,566
559,563,565
564,567,773
563,568,597
341,565,568
566,567,621
294,614,770
82,612,775
240,572,573
295,571,575
249,571,574
267,271,573
267,298,572
74,577,578
307,576,579
576,580,793
301,577,581
324,578,581
321,579,580
316,585,779
52,584,778
5,583,585
217,582,584
511,587,776
31,586,949
312,589,780
316,588,944
312,591,947
313,590,593
593,797,805
591,592,946
44,596,806
596,786,803
215,594,595
566,598,600
319,597,813
20,600,817
597,599,620
320,602,606
601,814,842
604,605,789
323,603,606
212,603,607
601,604,608
206,605,608
606,607,841
291,610,613
327,609,611
326,610,612
570,611,614
293,609,614
569,612,613
337,616,823
549,615,617
550,616,821
340,621,622
120,620,623
600,619,621
568,618,620
90,618,623
121,619,622
348,625,629
375,624,626
625,627,833
352,626,628
350,627,629
349,624,628
367,631,633
397,630,831
363,633,832
630,632,634
633,828,839
351,637,959
206,637,840
207,635,636
355,639,641
353,638,843
171,641,846
440,638,640
371,643,644
372,642,849
92,642,645
365,644,852
362,648,855
145,648,864
359,646,647
367,650,655
397,649,652
128,652,656
118,650,651
94,654,858
369,653,655
649,654,656
651,655,856
658,671,869
370,657,659
462,658,660
460,659,669
19,103,662
370,661,870
106,865,867
452,675,875
372,673,878
667,668,877
372,666,670
468,666,669
660,668,671
371,667,671
657,669,670
373,674,851
665,675,850
354,672,675
664,673,674
378,678,681
349,678,679
350,676,677
376,677,680
679,681,889
676,680,687
515,683,685
379,682,687
437,685,686
682,684,708
684,687,888
681,683,686
377,689,884
376,688,890
137,387,891
110,387,692
97,691,693
221,692,894
398,695,697
133,694,699
336,697,698
401,694,696
548,696,699
117,695,698
428,702,901
702,897,967
425,700,701
704,705,740
438,703,708
44,703,706
215,705,707
517,706,708
685,704,707
439,902,-1
711,713,882
448,710,718
168,713,717
447,710,712
167,717,719
716,720,724
715,718,848
712,714,718
711,716,717
714,720,-1
27,715,719
723,726,727
27,724,725
721,724,844
715,722,723
722,726,-1
721,725,907
721,729,908
353,729,974
727,728,845
912,975,983
464,988,-1
287,733,734
486,732,920
277,732,735
67,734,924
501,738,741
426,738,739
436,736,737
166,737,740
703,739,741
502,736,740
527,743,745
531,742,744
533,743,747
529,742,746
260,745,747
162,744,746
250,749,750
537,748,752
748,751,925
251,750,-1
749,753,926
752,754,931
545,753,761
241,544,757
8,757,941
59,755,756
547,761,763
760,762,765
759,761,935
754,758,760
162,759,763
260,758,762
550,767,769
759,766,768
163,765,767
553,764,766
765,769,934
764,768,820
569,772,775
558,772,773
487,770,771
565,771,774
12,773,775
570,770,774
586,777,942
51,776,778
583,777,779
582,778,945
588,781,948
780,783,943
299,783,950
781,782,999
785,791,992
214,784,787
595,787,994
216,785,786
324,789,794
603,788,790
213,789,791
784,790,795
299,793,998
578,792,794
788,793,795
791,794,995
797,798,801
78,592,796
46,48,796
48,500,800
799,801,807
796,800,802
801,805,809
595,804,809
803,805,993
592,802,804
594,808,810
499,800,808
806,807,809
802,803,808
503,806,811
496,499,810
317,813,814
598,812,817
602,812,815
814,816,957
123,815,817
599,813,816
819,820,933
556,818,827
769,818,821
617,820,825
338,823,824
615,822,825
79,822,826
821,823,827
554,824,827
819,825,826
634,831,956
123,830,955
396,829,831
631,828,830
632,834,838
626,835,837
358,832,835
374,833,834
352,837,964
833,836,838
832,837,839
634,838,963
636,841,960
608,840,842
602,841,958
639,845,846
723,845,848
729,843,844
640,843,847
448,846,848
716,844,847
643,850,852
673,849,851
672,850,854
645,849,853
358,852,854
374,851,853
646,857,861
656,858,860
855,858,868
653,856,857
128,860,862
856,859,861
855,860,864
127,859,863
144,862,864
647,861,863
103,663,874
94,868,873
361,663,868
857,866,867
657,870,871
662,869,874
371,869,872
92,871,873
866,872,874
865,870,873
664,878,879
469,877,879
666,876,878
665,875,877
875,876,880
450,466,879
884,885,887
710,883,886
172,882,884
688,881,883
380,881,886
446,882,885
881,890,966
686,889,970
680,888,890
689,887,889
386,690,894
386,413,896
54,894,896
693,891,893
228,231,896
892,893,895
701,898,904
380,446,897
446,447,900
439,899,903
700,904,905
709,903,906
900,902,904
897,901,903
429,901,906
902,905,-1
726,910,-1
727,910,971
910,979,-1
907,908,909
479,914,982
451,730,914
467,472,914
911,912,913
918,988,989
458,984,985
463,918,984
173,915,917
485,920,921
733,919,924
178,919,922
176,921,923
481,922,924
735,920,923
750,926,927
752,925,929
925,928,-1
60,927,929
545,926,928
253,931,932
753,930,935
262,263,930
262,818,934
768,933,935
760,931,934
543,937,939
544,936,941
254,538,939
539,936,938
254,256,941
756,937,940
776,945,951
781,944,952
589,943,945
779,942,944
593,947,991
590,946,948
780,947,1000
587,951,954
782,952,953
942,949,952
943,950,951
76,950,954
77,949,953
829,956,957
828,955,962
815,955,958
842,957,961
635,960,964
840,959,961
958,960,962
956,961,963
839,962,964
836,959,963
380,966,967
887,965,970
701,965,968
165,967,969
437,968,970
888,966,969
908,974,977
451,973,976
456,972,974
728,971,973
730,976,978
972,975,977
971,976,979
975,980,981
909,977,980
978,979,-1
978,983,-1
911,983,-1
730,981,982
916,917,990
100,916,986
17,985,987
986,990,-1
731,915,-1
915,990,-1
984,987,989
946,993,997
784,994,996
804,991,994
786,992,993
795,996,998
992,995,997
991,996,1000
792,995,999
783,998,1000
948,997,999
