525,531,516
531,520,516
527,514,526
527,536,534
526,536,527
505,503,495
505,494,502
513,526,514
513,514,505
493,482,488
471,482,493
508,501,489
479,467,489
489,501,490
484,473,485
485,494,495
494,505,495
472,494,485
509,511,519
509,506,497
509,497,500
487,500,497
509,519,525
525,516,509
436,425,434
452,458,436
436,458,445
436,410,425
436,445,419
419,410,436
478,475,491
478,458,475
478,466,458
487,466,478
491,487,478
491,500,487
316,330,303
303,289,316
431,420,407
431,407,419
419,445,431
445,455,431
444,455,468
468,459,444
444,431,455
420,431,444
407,420,395
504,493,488
488,482,468
468,476,488
488,476,497
273,263,250
328,316,302
302,316,289
288,301,315
315,342,328
329,342,315
315,301,329
328,302,315
315,302,288
248,240,226
198,212,226
226,237,248
212,237,226
211,240,225
211,183,198
198,226,211
211,226,240
258,240,248
290,259,274
290,274,303
303,317,290
274,259,244
260,289,274
274,244,260
260,244,233
260,233,247
448,460,438
448,438,423
448,459,471
471,460,448
376,386,396
396,389,376
396,418,409
409,389,396
408,432,418
418,396,408
408,396,386
408,386,398
400,387,414
399,426,414
414,387,399
384,373,358
371,384,358
415,430,406
406,391,415
415,429,430
417,429,415
415,391,403
128,113,105
105,116,128
129,116,104
129,141,154
154,166,181
181,167,154
49,69,55
90,113,99
90,69,81
81,105,90
90,105,113
162,191,176
295,282,267
267,282,268
252,254,236
254,252,267
203,191,218
203,216,190
190,176,203
203,176,191
231,218,246
231,203,218
216,203,231
174,187,159
175,160,147
147,122,134
138,113,128
138,153,162
128,153,138
80,89,104
80,70,57
152,141,125
125,140,152
33,46,54
209,199,185
185,186,209
186,200,209
228,213,209
209,223,228
281,296,286
257,253,268
282,296,281
306,292,319
319,332,347
305,332,319
319,292,305
347,333,319
319,333,306
262,292,278
262,277,292
262,278,246
334,348,361
349,334,361
361,376,349
361,386,376
363,351,336
376,389,363
363,389,377
377,351,363
349,376,363
363,336,349
479,489,490
496,477,490
510,501,518
496,490,510
510,490,501
310,296,324
324,335,310
324,350,335
337,350,324
324,309,337
324,296,309
390,402,417
403,390,417
417,421,437
417,402,421
417,415,403
437,429,417
44,65,56
52,65,44
44,34,52
26,34,44
18,26,11
24,34,18
42,35,53
52,34,42
42,24,35
34,24,42
53,52,42
53,64,52
88,77,103
103,77,87
14,17,5
81,70,91
91,105,81
116,105,91
104,116,91
91,80,104
70,80,91
27,28,33
12,17,27
29,38,48
62,72,61
62,84,72
61,51,62
99,84,74
74,90,99
69,90,74
55,69,74
74,62,55
84,62,74
145,173,170
159,173,145
109,121,136
136,126,109
159,145,136
136,145,126
117,93,95
95,109,117
73,72,85
72,73,61
111,121,101
101,85,111
92,85,101
101,121,109
73,82,63
82,73,92
73,85,92
92,101,109
92,109,95
95,82,92
82,71,59
43,63,59
63,82,59
385,356,372
372,356,344
372,401,385
383,401,372
368,354,381
407,395,381
381,395,368
474,464,457
452,434,443
452,443,464
443,457,464
464,458,452
464,474,475
475,474,486
96,79,83
97,106,96
106,97,118
130,106,118
130,120,106
118,144,130
86,64,79
107,100,86
86,96,107
79,96,86
357,344,327
357,370,383
383,372,357
357,372,344
340,313,325
325,353,340
327,313,340
340,357,327
357,353,370
353,357,340
140,127,151
151,165,140
151,127,137
137,163,151
177,165,151
151,163,177
270,256,242
256,237,242
214,237,212
212,188,214
214,242,237
477,462,465
462,446,465
479,490,477
479,477,465
433,421,409
433,446,421
409,418,433
418,442,433
453,449,469
477,483,469
469,449,462
505,514,503
481,494,472
471,493,481
472,460,481
481,460,471
520,523,512
512,493,504
512,523,517
499,507,515
499,515,508
508,489,499
398,388,413
413,388,400
422,413,439
398,413,422
422,408,398
432,408,422
450,472,463
472,485,473
463,472,473
330,316,343
368,355,343
343,355,330
343,354,368
328,354,343
343,316,328
317,330,345
330,355,345
345,355,371
345,331,317
371,358,345
345,358,331
411,395,420
423,397,411
506,520,504
504,488,506
506,516,520
509,516,506
506,488,497
275,263,288
288,302,275
247,263,275
275,302,289
275,260,247
289,260,275
271,258,248
284,298,271
271,256,284
248,256,271
300,313,327
327,314,300
225,240,251
240,258,251
197,211,225
183,211,197
183,182,169
183,197,182
135,123,107
164,149,135
135,149,123
317,331,304
304,290,317
318,291,304
304,331,318
229,244,259
259,243,229
220,207,233
233,244,220
192,207,220
244,229,220
204,192,220
220,229,204
435,444,459
459,448,435
435,448,423
423,411,435
420,444,435
435,411,420
400,414,427
427,413,400
439,413,427
346,358,373
346,332,318
318,331,346
331,358,346
346,373,359
359,332,346
128,116,142
142,153,128
167,153,142
154,167,142
142,129,154
116,129,142
246,218,232
232,262,246
218,191,205
205,232,218
221,232,205
193,181,166
193,178,204
166,178,193
81,69,58
69,49,58
48,70,58
58,70,81
175,147,161
161,147,134
190,175,161
161,176,190
280,267,252
280,308,295
295,267,280
265,231,246
246,278,265
265,293,279
278,293,265
234,216,249
216,231,249
231,265,249
249,265,279
160,174,146
146,174,159
159,136,146
146,136,121
201,200,187
187,174,201
236,215,217
108,84,99
134,122,108
111,122,132
122,147,132
132,121,111
132,146,121
132,147,160
160,146,132
113,138,124
134,108,124
99,113,124
124,108,99
115,125,141
115,129,104
141,129,115
104,89,115
102,115,89
125,115,102
114,127,140
140,125,114
88,103,114
114,103,127
114,102,88
125,102,114
66,80,57
89,80,66
268,281,257
228,253,257
257,241,228
257,269,241
375,361,348
375,348,360
398,386,375
386,361,375
375,388,398
360,388,375
26,44,37
56,46,37
37,44,56
112,87,100
112,103,87
100,123,112
112,123,137
137,127,112
127,103,112
7,14,5
21,27,38
38,29,21
21,8,12
12,27,21
0,8,13
13,23,10
13,29,23
8,21,13
13,21,29
13,2,0
13,10,2
30,19,15
15,4,10
15,23,30
10,23,15
4,15,6
6,15,19
36,19,30
36,49,55
30,49,36
40,51,50
93,117,110
419,407,394
407,381,394
394,410,419
385,410,394
64,86,75
75,65,52
52,64,75
87,65,75
100,87,75
75,86,100
454,465,446
446,433,454
454,433,442
479,465,454
454,467,479
454,442,467
514,527,521
521,503,514
527,532,521
532,527,534
507,503,521
492,503,507
507,499,492
517,523,528
517,529,513
517,528,529
480,499,489
456,470,480
470,492,480
480,492,499
480,467,456
480,489,467
447,422,439
447,470,456
456,432,447
432,422,447
447,461,470
439,461,447
395,411,382
382,355,368
368,395,382
371,355,382
382,397,371
382,411,397
313,300,285
285,298,313
285,271,298
258,271,285
225,251,238
264,238,251
273,250,264
250,238,264
179,208,194
194,163,179
179,149,164
163,149,179
247,233,222
233,207,222
222,207,194
194,208,222
235,250,263
235,263,247
247,222,235
235,222,208
171,169,155
183,169,171
155,157,171
155,130,144
139,130,155
155,169,139
139,169,150
164,135,150
150,182,164
150,169,182
120,135,107
130,139,120
139,135,120
139,150,135
107,96,120
120,96,106
259,290,276
290,304,276
276,243,259
261,243,276
276,291,261
276,304,291
473,461,451
451,463,473
451,461,439
439,427,451
440,414,426
440,427,414
440,426,450
440,451,427
450,463,440
463,451,440
245,232,221
261,277,245
277,262,245
262,232,245
180,205,191
180,153,167
180,191,162
162,153,180
167,181,195
195,180,167
205,180,195
221,205,195
219,193,204
204,229,219
219,229,243
39,58,49
30,23,39
39,49,30
48,58,39
39,29,48
23,29,39
148,161,134
134,124,148
148,124,138
176,161,148
162,176,148
148,138,162
266,280,252
266,249,279
266,252,234
234,249,266
279,307,294
294,266,279
280,266,294
294,307,322
322,308,294
308,280,294
215,201,217
217,202,234
217,252,236
234,252,217
189,174,160
189,201,174
189,160,175
175,202,189
202,217,189
189,217,201
84,108,98
111,85,98
98,122,111
98,108,122
85,84,98
84,85,72
54,66,45
38,27,45
57,38,45
45,66,57
33,54,45
45,27,33
76,66,54
88,102,76
76,102,89
89,66,76
286,257,281
286,296,310
297,269,286
269,257,286
310,321,297
310,297,286
28,37,46
28,46,33
27,17,28
17,14,28
26,37,20
14,7,20
20,28,14
37,28,20
20,11,26
20,7,11
9,6,19
19,36,25
16,9,25
25,9,19
50,63,43
50,51,61
61,73,63
50,61,63
133,131,117
158,145,170
126,145,133
133,117,126
369,381,354
369,394,381
369,354,342
342,356,369
369,356,385
385,394,369
522,521,532
507,521,522
532,530,522
522,530,515
515,507,522
495,503,484
503,492,484
484,485,495
484,461,473
470,461,484
484,492,470
493,512,502
512,517,502
494,481,502
502,481,493
513,505,502
502,517,513
272,285,300
272,264,251
272,251,258
258,285,272
182,197,210
210,197,225
225,238,210
287,300,314
273,264,287
287,272,300
264,272,287
287,301,273
314,301,287
261,245,230
230,245,221
230,243,261
230,219,243
181,193,206
193,219,206
219,230,206
206,230,221
221,195,206
206,195,181
67,54,46
67,76,54
67,46,56
56,77,67
67,77,88
88,76,67
41,25,36
41,62,51
55,62,41
41,36,55
51,40,31
31,41,51
25,41,31
40,22,31
16,25,31
31,22,16
32,22,40
32,50,43
40,50,32
158,133,145
170,185,158
158,185,172
172,156,158
110,117,131
131,133,156
133,158,156
182,210,196
208,179,196
164,182,196
196,179,164
224,235,208
208,196,224
224,196,210
250,235,224
224,238,250
224,210,238
