286,569,612
257,543,572
72,246,297
257,296,298
244,245,297
576,782,950
301,302,306
69,285,300
300,305,307
177,304,561
77,303,306
77,302,949
300,304,557
302,577,953
310,311,312
50,314,591
217,308,589
308,314,523
308,315,588
78,591,593
309,311,315
312,314,947
582,589,943
318,812,817
75,317,321
69,598,600
322,581,812
318,579,581
320,323,602
322,324,578
323,606,788
80,328,554
85,611,614
73,328,540
325,327,609
158,330,336
329,403,697
332,334,335
157,158,331
533,553,764
331,530,553
331,336,551
329,335,696
88,113,339
83,86,339
337,338,615
341,565,618
12,89,340
343,344,-1
224,342,346
238,342,345
344,423,424
155,343,423
348,373,629
347,354,443
443,677,680
16,627,628
352,635,836
15,351,626
455,639,641
348,357,674
454,456,638
357,441,442
354,356,452
366,834,838
360,648,855
135,137,359
105,362,868
135,361,646
368,632,634
93,365,872
364,366,632
358,365,644
630,631,655
93,363,369
368,630,653
18,459,658
642,645,871
665,667,668
347,672,675
375,850,854
374,625,627
442,444,679
171,688,881
379,676,683
16,210,378
885,886,898
17,96,382
100,381,383
102,109,382
97,111,385
96,109,384
388,892,894
107,690,692
137,138,386
122,124,392
121,133,393
120,392,599
132,389,391
120,390,394
130,132,393
396,397,829
118,125,395
395,650,651
399,406,694
24,134,398
401,404,406
400,695,697
24,143,407
160,330,404
400,403,405
142,156,404
398,400,407
142,402,406
260,261,528
232,528,535
147,411,547
410,412,-1
232,261,411
136,418,892
231,416,418
141,151,416
22,414,415
22,145,418
413,414,417
420,422,423
155,159,419
234,422,424
157,419,421
345,346,419
237,345,421
426,432,702
425,737,968
428,432,434
427,700,701
164,904,905
164,433,700
1,188,435
425,427,435
430,434,-1
1,427,433
431,432,436
190,435,737
438,739,970
437,684,704
169,709,900
445,638,688
356,445,454
356,376,443
348,349,442
376,445,890
440,441,444
882,897,899
169,713,899
172,846,847
451,457,467
453,457,880
449,912,972
357,453,664
450,452,454
355,441,453
353,456,972
355,455,457
449,450,456
459,462,916
101,370,458
461,463,660
173,460,471
458,657,659
460,659,917
175,465,731
173,464,476
467,474,880
449,466,913
471,475,876
470,876,879
469,474,475
461,468,666
473,480,913
472,474,477
466,470,473
468,470,476
465,475,477
175,473,476
480,911,-1
911,983,-1
174,472,478
482,921,923
481,507,508
484,506,923
65,67,483
772,919,924
487,733,920
486,772,775
491,493,-1
36,179,490
489,491,492
180,488,490
64,274,490
64,488,494
11,493,-1
182,187,504
182,497,810
41,496,498
497,499,500
498,807,811
39,498,799
191,736,738
503,504,741
502,705,810
495,502,736
31,509,512
42,483,507
482,506,513
176,482,512
505,510,511
200,202,509
53,509,586
505,508,514
196,507,514
200,512,513
517,683,706
207,210,519
210,515,518
216,517,596
216,516,520
209,519,785
5,522,-1
217,521,525
311,524,525
219,523,-1
522,523,-1
233,527,529
235,526,742
408,409,529
526,528,745
157,334,532
234,236,743
234,530,533
161,333,532
56,536,-1
233,409,-1
233,235,534
253,256,749
263,265,938
257,258,938
81,327,541
258,265,540
240,243,544
295,936,939
542,755,937
25,546,929
545,547,754
259,410,546
549,551,615
113,548,696
617,764,825
335,548,552
551,553,617
333,334,552
81,325,826
262,265,556
81,555,818
284,306,562
178,559,560
558,564,567
558,773,919
178,303,562
557,561,564
564,566,621
559,562,563
340,567,773
284,563,597
559,565,568
567,621,622
294,733,770
82,87,612
240,572,573
295,571,575
248,571,574
267,270,573
244,267,572
74,299,580
285,307,579
323,580,793
74,321,577
576,578,581
320,321,580
217,316,585
52,776,778
5,585,778
582,584,945
32,511,587
586,777,949
312,780,1000
310,316,780
591,947,991
309,313,590
593,797,804
313,592,946
44,806,811
786,803,805
215,518,803
566,600,619
75,319,813
20,391,600
319,597,599
602,606,842
322,601,815
604,789,794
603,606,841
206,212,607
324,601,604
605,608,789
607,840,841
291,328,610
293,609,611
80,326,610
294,570,614
287,293,614
326,612,613
339,548,616
615,617,823
550,552,616
115,340,622
120,597,620
121,619,621
563,568,620
568,618,623
112,121,622
625,628,629
375,624,672
352,627,833
350,375,626
350,624,676
347,624,677
367,369,633
367,831,956
363,365,832
630,634,828
363,633,839
211,351,637
206,208,637
635,636,964
355,440,641
353,843,974
171,846,883
171,353,638
371,643,671
642,849,853
92,366,645
371,644,852
362,855,858
648,860,864
138,359,647
650,655,856
397,649,831
397,652,656
118,651,859
94,369,654
653,655,857
367,649,654
651,856,861
462,658,671
370,657,871
462,463,669
460,668,669
102,103,662
661,870,873
106,865,867
452,875,879
372,673,851
471,668,878
372,670,849
372,660,666
659,660,670
667,669,671
642,657,670
373,625,851
665,675,878
354,675,875
373,673,674
378,628,678
349,629,678
676,677,687
376,680,888
349,679,681
680,686,687
683,687,708
378,515,682
438,686,888
686,703,708
681,684,685
678,681,682
377,440,689
688,887,890
137,387,891
99,110,692
387,691,693
220,221,692
131,398,695
401,694,699
336,549,698
330,401,698
117,696,697
114,117,695
428,430,901
428,702,898
425,701,967
685,704,705
438,703,741
44,503,703
215,515,707
44,706,708
682,685,707
439,902,-1
711,713,882
710,718,847
168,713,717
447,710,712
167,719,-1
716,720,724
715,717,718
712,716,719
711,716,848
714,717,720
27,715,719
723,727,907
27,725,-1
721,724,844
715,723,725
722,724,726
725,907,-1
721,908,909
729,974,977
728,845,908
912,975,983
464,988,-1
275,286,734
486,569,734
732,733,735
66,67,734
501,504,740
426,436,738
166,501,737
166,437,740
736,739,741
502,704,740
527,743,746
531,742,744
161,162,743
529,746,763
742,745,747
162,746,759
250,750,752
537,752,753
748,751,925
251,750,-1
748,749,926
749,754,931
546,753,758
242,544,757
6,8,757
59,755,756
259,754,761
747,762,765
761,930,935
260,758,760
759,763,935
260,745,762
333,550,767
759,768,933
161,163,767
764,766,820
163,765,769
768,819,820
82,569,775
12,772,773
485,487,771
560,565,771
12,84,775
487,770,774
583,777,942
51,587,776
583,584,779
778,945,951
588,589,781
780,783,998
299,783,793
781,782,943
791,992,997
214,520,787
216,595,787
785,786,993
324,792,794
603,607,790
789,791,995
212,784,790
788,793,998
578,782,792
603,788,795
794,995,999
797,798,802
4,592,796
46,48,796
500,800,807
48,799,801
800,802,809
796,801,805
595,596,809
592,805,993
595,802,804
215,594,808
499,799,808
806,807,809
801,803,808
496,503,811
499,594,810
317,320,814
20,598,817
123,812,815
602,814,957
123,125,817
317,813,816
556,819,933
769,818,826
767,769,821
820,825,827
823,824,825
86,616,822
79,85,822
550,821,822
554,819,827
79,821,826
633,956,961
123,395,830
829,831,957
631,650,830
632,838,963
626,835,854
358,835,852
833,834,836
351,835,837
836,838,964
358,832,837
634,962,963
608,960,962
604,608,958
601,955,958
639,845,846
723,845,848
729,843,844
448,640,843
448,711,848
718,844,847
643,667,850
374,849,851
665,672,850
645,834,853
643,852,854
374,833,853
359,646,861
649,656,858
654,858,868
646,856,857
128,652,860
647,859,861
656,855,860
127,146,863
128,862,864
23,647,863
103,663,874
93,94,874
94,663,868
361,857,867
92,870,871
18,662,869
371,658,869
92,364,873
662,872,874
865,866,873
664,674,877
468,469,877
875,876,878
666,673,877
469,664,880
450,466,879
377,884,966
446,710,886
172,640,884
881,883,885
380,884,967
172,380,882
689,966,969
679,684,889
888,890,970
444,689,889
221,690,894
386,413,896
54,222,894
386,891,893
228,231,896
54,892,895
446,898,901
380,701,897
446,447,900
439,899,903
700,897,904
709,906,-1
900,904,906
429,901,903
429,906,-1
902,903,905
721,726,910
727,729,971
727,910,979
907,909,-1
478,479,914
451,730,914
467,472,914
911,912,913
918,988,989
458,984,985
463,918,984
173,915,917
485,560,921
67,486,924
481,919,922
176,178,921
481,483,924
485,920,923
750,926,927
752,925,929
925,928,-1
60,927,-1
60,545,926
760,931,932
253,753,930
262,263,930
765,818,934
262,933,935
760,762,934
240,543,937
544,936,941
538,539,939
254,543,938
254,256,941
8,937,940
776,951,954
316,783,944
943,945,950
585,779,944
593,991,994
315,590,948
947,996,1000
305,587,954
299,944,952
779,942,952
76,950,951
76,307,954
942,949,953
842,956,957
631,828,955
815,830,955
841,842,961
960,963,964
206,840,959
828,958,962
839,840,961
832,839,959
637,837,959
966,967,968
881,887,965
702,885,965
165,426,965
165,887,970
437,889,969
908,977,980
451,455,973
972,974,975
639,728,973
730,973,976
975,977,978
728,971,976
976,981,982
909,980,-1
971,979,981
978,980,-1
978,983,-1
479,730,982
916,917,990
100,916,986
17,985,987
986,990,-1
731,915,-1
915,990,-1
984,987,989
590,946,997
214,784,994
787,804,994
946,992,993
790,795,996
948,995,997
784,991,996
781,792,999
795,998,1000
588,948,999
