-0.998083,0.06189
-0.99419,-0.107637
-0.965689,-0.2597
-0.921277,-0.388907
-0.855406,-0.517958
-0.784425,-0.620224
-0.711306,-0.702882
-0.638972,-0.76923
-0.569251,-0.822163
-0.502742,-0.864437
-0.436646,-0.899633
-0.382574,-0.923925
-0.328005,-0.944676
-0.272399,-0.962184
-0.225263,-0.974298
-0.173862,-0.98477
-0.12673,-0.991937
-0.08107,-0.996708
-0.036181,-0.999345
0.008307,-0.999965
0.052659,-0.998613
0.097183,-0.995267
0.142425,-0.989806
0.190708,-0.981647
0.234219,-0.972184
0.282857,-0.959162
0.327786,-0.944752
0.37617,-0.926551
0.426373,-0.904548
0.480754,-0.876856
0.537566,-0.843221
0.606832,-0.79483
0.677571,-0.735457
0.751486,-0.659749
0.827259,-0.561821
0.894997,-0.446073
0.949492,-0.313791
0.988474,-0.15139
0.999827,0.018622
0.98573,0.168334
0.945257,0.326326
0.892755,0.450541
0.8217,0.569921
0.748152,0.663527
0.674637,0.73815
0.603284,0.797527
0.535036,0.844829
0.467562,0.88396
0.411906,0.911226
0.3531,0.935586
0.304059,0.952653
0.251192,0.967937
0.206172,0.978516
0.156758,0.987637
0.111577,0.993756
0.070082,0.997541
0.02275,0.999741
-0.022402,0.999749
-0.067814,0.997698
-0.11433,0.993443
-0.155421,0.987848
-0.196406,0.980523
-0.240865,0.970559
-0.285731,0.95831
-0.339179,0.940722
-0.390792,0.920479
-0.453274,0.891371
-0.516673,0.856183
-0.583801,0.811897
-0.654555,0.756015
-0.727791,0.685799
-0.801113,0.598513
-0.870708,0.4918
-0.931432,0.363916
-0.977825,0.209425
