-0.99931,0.037132
-0.997899,-0.06479
-0.987277,-0.159011
-0.969492,-0.245124
-0.94011,-0.34087
-0.904013,-0.427504
-0.861063,-0.508498
-0.811927,-0.583758
-0.757394,-0.652958
-0.697952,-0.716144
-0.631246,-0.775583
-0.570542,-0.821268
-0.503317,-0.864102
-0.42911,-0.903252
-0.361762,-0.93227
-0.284091,-0.958797
-0.209696,-0.977767
-0.135293,-0.990806
-0.06067,-0.998158
0.013945,-0.999903
0.088187,-0.996104
0.161771,-0.986828
0.234785,-0.972047
0.31007,-0.950714
0.374944,-0.927048
0.443667,-0.896192
0.503306,-0.864108
0.563122,-0.826374
0.620373,-0.784307
0.676966,-0.736014
0.73019,-0.683244
0.787715,-0.61604
0.839025,-0.544093
0.885376,-0.464876
0.92637,-0.376615
0.958223,-0.286022
0.980929,-0.194365
0.995799,-0.091562
0.999938,0.011143
0.994797,0.101874
0.97927,0.20256
0.957242,0.289287
0.923558,0.383459
0.883469,0.46849
0.83703,0.547157
0.784944,0.619567
0.727737,0.685856
0.66351,0.748167
0.604178,0.796849
0.53498,0.844865
0.472161,0.881512
0.39933,0.916807
0.333442,0.942771
0.257438,0.966295
0.185256,0.98269
0.117143,0.993115
0.03817,0.999271
-0.03759,0.999293
-0.113365,0.993553
-0.189722,0.981838
-0.255453,0.966821
-0.318802,0.947821
-0.384621,0.923075
-0.447527,0.894271
-0.517637,0.8556
-0.580071,0.814566
-0.648735,0.761015
-0.711089,0.703102
-0.769396,0.638772
-0.823105,0.56789
-0.871287,0.490773
-0.912966,0.408036
-0.947297,0.320358
-0.973651,0.228044
-0.991855,0.127373
